ID,CooldownGroup,Name,ShortDescription,Description,Icon,ActionID,PrecastActionID,FinishActionID,PrecastFx,CastFx,FlyFx,ExplodeFx,BuffFx,ChainingSourceFx,ChainingTargetFx,ChainingFx,Type,Style,FactionID,BookID,CanDirectlyStudy,RequireLevel,RequireWeapon,IsDamageSkill,CastRange,AttackRadius,AnimationDuration,TargetType,ProgressTime,MissileSpeed,MissileCount,FixedHitRate,FixedCritRate,ShowSkillNameWhenUse,Property,Tag,ProgressFluction
136,4,Cầm Sắt Chi Hồn (Cấp 1),Bị động,"Kỹ năng hộ thể của võ hồn, tăng cường tấn công của vũ khí cầm",HJWuhunSkill3_3,-1,-1,-1,,,,,,,,,Passive,None,-4,-1,false,30,false,false,0,0,0,Self,0,300,1,-1,-1,false,soul_first_skill_weapon_zither_lv1,NO_RESET,20
137,4,Cầm Sắt Chi Hồn (Cấp 2),Bị động,"Kỹ năng hộ thể của võ hồn, tăng cường tấn công của vũ khí cầm",HJWuhunSkill3_3,-1,-1,-1,,,,,,,,,Passive,None,-4,-1,false,30,false,false,0,0,0,Self,0,300,1,-1,-1,false,soul_first_skill_weapon_zither_lv2,NO_RESET,20
138,4,Cầm Sắt Chi Hồn (Cấp 3),Bị động,"Kỹ năng hộ thể của võ hồn, tăng cường tấn công của vũ khí cầm",HJWuhunSkill3_3,-1,-1,-1,,,,,,,,,Passive,None,-4,-1,false,30,false,false,0,0,0,Self,0,300,1,-1,-1,false,soul_first_skill_weapon_zither_lv3,NO_RESET,20
139,4,Cầm Sắt Chi Hồn (Cấp 4),Bị động,"Kỹ năng hộ thể của võ hồn, tăng cường tấn công của vũ khí cầm",HJWuhunSkill3_3,-1,-1,-1,,,,,,,,,Passive,None,-4,-1,false,30,false,false,0,0,0,Self,0,300,1,-1,-1,false,soul_first_skill_weapon_zither_lv4,NO_RESET,20
140,4,Cầm Sắt Chi Hồn (Cấp 5),Bị động,"Kỹ năng hộ thể của võ hồn, tăng cường tấn công của vũ khí cầm",HJWuhunSkill3_3,-1,-1,-1,,,,,,,,,Passive,None,-4,-1,false,30,false,false,0,0,0,Self,0,300,1,-1,-1,false,soul_first_skill_weapon_zither_lv5,NO_RESET,20
166,4,Để Nhận Chi Hồn (Cấp 1),Bị động,"Kỹ năng hộ thể của võ hồn, tăng cường tấn công của vũ khí song nhận",WuhunSkill3_6,-1,-1,-1,,,,,,,,,Passive,None,-4,-1,false,30,false,false,0,0,0,Self,0,300,1,-1,-1,false,soul_first_skill_weapon_blade_lv1,NO_RESET,20
167,4,Để Nhận Chi Hồn (Cấp 2),Bị động,"Kỹ năng hộ thể của võ hồn, tăng cường tấn công của vũ khí song nhận",WuhunSkill3_6,-1,-1,-1,,,,,,,,,Passive,None,-4,-1,false,30,false,false,0,0,0,Self,0,300,1,-1,-1,false,soul_first_skill_weapon_blade_lv2,NO_RESET,20
168,4,Để Nhận Chi Hồn (Cấp 3),Bị động,"Kỹ năng hộ thể của võ hồn, tăng cường tấn công của vũ khí song nhận",WuhunSkill3_6,-1,-1,-1,,,,,,,,,Passive,None,-4,-1,false,30,false,false,0,0,0,Self,0,300,1,-1,-1,false,soul_first_skill_weapon_blade_lv3,NO_RESET,20
169,4,Để Nhận Chi Hồn (Cấp 4),Bị động,"Kỹ năng hộ thể của võ hồn, tăng cường tấn công của vũ khí song nhận",WuhunSkill3_6,-1,-1,-1,,,,,,,,,Passive,None,-4,-1,false,30,false,false,0,0,0,Self,0,300,1,-1,-1,false,soul_first_skill_weapon_blade_lv4,NO_RESET,20
170,4,Để Nhận Chi Hồn (Cấp 5),Bị động,"Kỹ năng hộ thể của võ hồn, tăng cường tấn công của vũ khí song nhận",WuhunSkill3_6,-1,-1,-1,,,,,,,,,Passive,None,-4,-1,false,30,false,false,0,0,0,Self,0,300,1,-1,-1,false,soul_first_skill_weapon_blade_lv5,NO_RESET,20
246,4,Bất Cơ Chi Hồn (Cấp 1),Bị động,"Kỹ năng hộ thể của võ hồn, tăng cường tấn công của vũ khí liêm",WuhunSkill3_7,-1,-1,-1,,,,,,,,,Passive,None,-4,-1,false,30,false,false,0,0,0,Self,0,300,1,-1,-1,false,soul_first_skill_weapon_sickle_lv1,NO_RESET,20
247,4,Bất Cơ Chi Hồn (Cấp 2),Bị động,"Kỹ năng hộ thể của võ hồn, tăng cường tấn công của vũ khí liêm",WuhunSkill3_7,-1,-1,-1,,,,,,,,,Passive,None,-4,-1,false,30,false,false,0,0,0,Self,0,300,1,-1,-1,false,soul_first_skill_weapon_sickle_lv2,NO_RESET,20
248,4,Bất Cơ Chi Hồn (Cấp 3),Bị động,"Kỹ năng hộ thể của võ hồn, tăng cường tấn công của vũ khí liêm",WuhunSkill3_7,-1,-1,-1,,,,,,,,,Passive,None,-4,-1,false,30,false,false,0,0,0,Self,0,300,1,-1,-1,false,soul_first_skill_weapon_sickle_lv3,NO_RESET,20
249,4,Bất Cơ Chi Hồn (Cấp 4),Bị động,"Kỹ năng hộ thể của võ hồn, tăng cường tấn công của vũ khí liêm",WuhunSkill3_7,-1,-1,-1,,,,,,,,,Passive,None,-4,-1,false,30,false,false,0,0,0,Self,0,300,1,-1,-1,false,soul_first_skill_weapon_sickle_lv4,NO_RESET,20
250,4,Bất Cơ Chi Hồn (Cấp 5),Bị động,"Kỹ năng hộ thể của võ hồn, tăng cường tấn công của vũ khí liêm",WuhunSkill3_7,-1,-1,-1,,,,,,,,,Passive,None,-4,-1,false,30,false,false,0,0,0,Self,0,300,1,-1,-1,false,soul_first_skill_weapon_sickle_lv5,NO_RESET,20
141,5,Ngưng Lực Chi Hồn (Cấp 1),Hỗ trợ bản thân,"Kỹ năng hộ thể của võ hồn, tăng cường cường lực cho bản thân",WuhunSkill2_3,617,-1,-1,,"0,SubCast_ChiHon1",,,,,,,Active,SingleTargetBuff,-5,-1,false,60,false,false,0,0,1200,Self,0,300,1,-1,-1,true,soul_second_skill_strength_lv1,NO_RESET,20
142,5,Ngưng Lực Chi Hồn (Cấp 2),Hỗ trợ bản thân,"Kỹ năng hộ thể của võ hồn, tăng cường cường lực cho bản thân",WuhunSkill2_3,617,-1,-1,,"0,SubCast_ChiHon1",,,,,,,Active,SingleTargetBuff,-5,-1,false,60,false,false,0,0,1200,Self,0,300,1,-1,-1,true,soul_second_skill_strength_lv2,NO_RESET,20
143,5,Ngưng Lực Chi Hồn (Cấp 3),Hỗ trợ bản thân,"Kỹ năng hộ thể của võ hồn, tăng cường cường lực cho bản thân",WuhunSkill2_3,617,-1,-1,,"0,SubCast_ChiHon1",,,,,,,Active,SingleTargetBuff,-5,-1,false,60,false,false,0,0,1200,Self,0,300,1,-1,-1,true,soul_second_skill_strength_lv3,NO_RESET,20
144,5,Ngưng Lực Chi Hồn (Cấp 4),Hỗ trợ bản thân,"Kỹ năng hộ thể của võ hồn, tăng cường cường lực cho bản thân",WuhunSkill2_3,617,-1,-1,,"0,SubCast_ChiHon1",,,,,,,Active,SingleTargetBuff,-5,-1,false,60,false,false,0,0,1200,Self,0,300,1,-1,-1,true,soul_second_skill_strength_lv4,NO_RESET,20
145,5,Ngưng Lực Chi Hồn (Cấp 5),Hỗ trợ bản thân,"Kỹ năng hộ thể của võ hồn, tăng cường cường lực cho bản thân",WuhunSkill2_3,617,-1,-1,,"0,SubCast_ChiHon1",,,,,,,Active,SingleTargetBuff,-5,-1,false,60,false,false,0,0,1200,Self,0,300,1,-1,-1,true,soul_second_skill_strength_lv5,NO_RESET,20
146,5,Tụ Linh Chi Hồn (Cấp 1),Hỗ trợ bản thân,"Kỹ năng hộ thể của võ hồn, tăng cường nội lực cho bản thân",WuhunSkill2_4,617,-1,-1,,"0,SubCast_ChiHon1",,,,,,,Active,SingleTargetBuff,-5,-1,false,60,false,false,0,0,1200,Self,0,300,1,-1,-1,true,soul_second_skill_energy_lv1,NO_RESET,20
147,5,Tụ Linh Chi Hồn (Cấp 2),Hỗ trợ bản thân,"Kỹ năng hộ thể của võ hồn, tăng cường nội lực cho bản thân",WuhunSkill2_4,617,-1,-1,,"0,SubCast_ChiHon1",,,,,,,Active,SingleTargetBuff,-5,-1,false,60,false,false,0,0,1200,Self,0,300,1,-1,-1,true,soul_second_skill_energy_lv2,NO_RESET,20
148,5,Tụ Linh Chi Hồn (Cấp 3),Hỗ trợ bản thân,"Kỹ năng hộ thể của võ hồn, tăng cường nội lực cho bản thân",WuhunSkill2_4,617,-1,-1,,"0,SubCast_ChiHon1",,,,,,,Active,SingleTargetBuff,-5,-1,false,60,false,false,0,0,1200,Self,0,300,1,-1,-1,true,soul_second_skill_energy_lv3,NO_RESET,20
149,5,Tụ Linh Chi Hồn (Cấp 4),Hỗ trợ bản thân,"Kỹ năng hộ thể của võ hồn, tăng cường nội lực cho bản thân",WuhunSkill2_4,617,-1,-1,,"0,SubCast_ChiHon1",,,,,,,Active,SingleTargetBuff,-5,-1,false,60,false,false,0,0,1200,Self,0,300,1,-1,-1,true,soul_second_skill_energy_lv4,NO_RESET,20
150,5,Tụ Linh Chi Hồn (Cấp 5),Hỗ trợ bản thân,"Kỹ năng hộ thể của võ hồn, tăng cường nội lực cho bản thân",WuhunSkill2_4,617,-1,-1,,"0,SubCast_ChiHon1",,,,,,,Active,SingleTargetBuff,-5,-1,false,60,false,false,0,0,1200,Self,0,300,1,-1,-1,true,soul_second_skill_energy_lv5,NO_RESET,20
151,5,Cường Thể Chi Hồn (Cấp 1),Hỗ trợ bản thân,"Kỹ năng hộ thể của võ hồn, tăng cường thể lực cho bản thân",WuhunSkill2_5,617,-1,-1,,"0,SubCast_ChiHon1",,,,,,,Active,SingleTargetBuff,-5,-1,false,60,false,false,0,0,1200,Self,0,300,1,-1,-1,true,soul_second_skill_stamina_lv1,NO_RESET,20
152,5,Cường Thể Chi Hồn (Cấp 2),Hỗ trợ bản thân,"Kỹ năng hộ thể của võ hồn, tăng cường thể lực cho bản thân",WuhunSkill2_5,617,-1,-1,,"0,SubCast_ChiHon1",,,,,,,Active,SingleTargetBuff,-5,-1,false,60,false,false,0,0,1200,Self,0,300,1,-1,-1,true,soul_second_skill_stamina_lv2,NO_RESET,20
153,5,Cường Thể Chi Hồn (Cấp 3),Hỗ trợ bản thân,"Kỹ năng hộ thể của võ hồn, tăng cường thể lực cho bản thân",WuhunSkill2_5,617,-1,-1,,"0,SubCast_ChiHon1",,,,,,,Active,SingleTargetBuff,-5,-1,false,60,false,false,0,0,1200,Self,0,300,1,-1,-1,true,soul_second_skill_stamina_lv3,NO_RESET,20
154,5,Cường Thể Chi Hồn (Cấp 4),Hỗ trợ bản thân,"Kỹ năng hộ thể của võ hồn, tăng cường thể lực cho bản thân",WuhunSkill2_5,617,-1,-1,,"0,SubCast_ChiHon1",,,,,,,Active,SingleTargetBuff,-5,-1,false,60,false,false,0,0,1200,Self,0,300,1,-1,-1,true,soul_second_skill_stamina_lv4,NO_RESET,20
155,5,Cường Thể Chi Hồn (Cấp 5),Hỗ trợ bản thân,"Kỹ năng hộ thể của võ hồn, tăng cường thể lực cho bản thân",WuhunSkill2_5,617,-1,-1,,"0,SubCast_ChiHon1",,,,,,,Active,SingleTargetBuff,-5,-1,false,60,false,false,0,0,1200,Self,0,300,1,-1,-1,true,soul_second_skill_stamina_lv5,NO_RESET,20
156,5,Cố Định Chi Hồn (Cấp 1),Hỗ trợ bản thân,"Kỹ năng hộ thể của võ hồn, tăng cường trí lực cho bản thân",WuhunSkill2_6,617,-1,-1,,"0,SubCast_ChiHon1",,,,,,,Active,SingleTargetBuff,-5,-1,false,60,false,false,0,0,1200,Self,0,300,1,-1,-1,true,soul_second_skill_intelligence_lv1,NO_RESET,20
157,5,Cố Định Chi Hồn (Cấp 2),Hỗ trợ bản thân,"Kỹ năng hộ thể của võ hồn, tăng cường trí lực cho bản thân",WuhunSkill2_6,617,-1,-1,,"0,SubCast_ChiHon1",,,,,,,Active,SingleTargetBuff,-5,-1,false,60,false,false,0,0,1200,Self,0,300,1,-1,-1,true,soul_second_skill_intelligence_lv2,NO_RESET,20
158,5,Cố Định Chi Hồn (Cấp 3),Hỗ trợ bản thân,"Kỹ năng hộ thể của võ hồn, tăng cường trí lực cho bản thân",WuhunSkill2_6,617,-1,-1,,"0,SubCast_ChiHon1",,,,,,,Active,SingleTargetBuff,-5,-1,false,60,false,false,0,0,1200,Self,0,300,1,-1,-1,true,soul_second_skill_intelligence_lv3,NO_RESET,20
159,5,Cố Định Chi Hồn (Cấp 4),Hỗ trợ bản thân,"Kỹ năng hộ thể của võ hồn, tăng cường trí lực cho bản thân",WuhunSkill2_6,617,-1,-1,,"0,SubCast_ChiHon1",,,,,,,Active,SingleTargetBuff,-5,-1,false,60,false,false,0,0,1200,Self,0,300,1,-1,-1,true,soul_second_skill_intelligence_lv4,NO_RESET,20
160,5,Cố Định Chi Hồn (Cấp 5),Hỗ trợ bản thân,"Kỹ năng hộ thể của võ hồn, tăng cường trí lực cho bản thân",WuhunSkill2_6,617,-1,-1,,"0,SubCast_ChiHon1",,,,,,,Active,SingleTargetBuff,-5,-1,false,60,false,false,0,0,1200,Self,0,300,1,-1,-1,true,soul_second_skill_intelligence_lv5,NO_RESET,20
161,5,Du Thân Chi Hồn (Cấp 1),Hỗ trợ bản thân,"Kỹ năng hộ thể của võ hồn, tăng cường thân pháp cho bản thân",WuhunSkill2_7,617,-1,-1,,"0,SubCast_ChiHon1",,,,,,,Active,SingleTargetBuff,-5,-1,false,60,false,false,0,0,1200,Self,0,300,1,-1,-1,true,soul_second_skill_dexterity_lv1,NO_RESET,20
162,5,Du Thân Chi Hồn (Cấp 2),Hỗ trợ bản thân,"Kỹ năng hộ thể của võ hồn, tăng cường thân pháp cho bản thân",WuhunSkill2_7,617,-1,-1,,"0,SubCast_ChiHon1",,,,,,,Active,SingleTargetBuff,-5,-1,false,60,false,false,0,0,1200,Self,0,300,1,-1,-1,true,soul_second_skill_dexterity_lv2,NO_RESET,20
163,5,Du Thân Chi Hồn (Cấp 3),Hỗ trợ bản thân,"Kỹ năng hộ thể của võ hồn, tăng cường thân pháp cho bản thân",WuhunSkill2_7,617,-1,-1,,"0,SubCast_ChiHon1",,,,,,,Active,SingleTargetBuff,-5,-1,false,60,false,false,0,0,1200,Self,0,300,1,-1,-1,true,soul_second_skill_dexterity_lv3,NO_RESET,20
164,5,Du Thân Chi Hồn (Cấp 4),Hỗ trợ bản thân,"Kỹ năng hộ thể của võ hồn, tăng cường thân pháp cho bản thân",WuhunSkill2_7,617,-1,-1,,"0,SubCast_ChiHon1",,,,,,,Active,SingleTargetBuff,-5,-1,false,60,false,false,0,0,1200,Self,0,300,1,-1,-1,true,soul_second_skill_dexterity_lv4,NO_RESET,20
165,5,Du Thân Chi Hồn (Cấp 5),Hỗ trợ bản thân,"Kỹ năng hộ thể của võ hồn, tăng cường thân pháp cho bản thân",WuhunSkill2_7,617,-1,-1,,"0,SubCast_ChiHon1",,,,,,,Active,SingleTargetBuff,-5,-1,false,60,false,false,0,0,1200,Self,0,300,1,-1,-1,true,soul_second_skill_dexterity_lv5,NO_RESET,20
171,6,Cương Mãnh Trọng Kích (Cấp 1),Tấn công một mục tiêu,"Kỹ năng tấn công đơn mục tiêu của võ hồn, gây sát thương ngoại công lên mục tiêu",WuhunSkill1_5,751,-1,-1,,"0,SubCast_CuongManhTrongKich","0,Fly_CuongManhTrongKich","0,EXP_CuongManhTrongKich",,,,,Active,RangedSingleTarget,-6,-1,false,90,true,true,20,0,600,Enemy,0,400,1,-1,-1,true,soul_third_skill_physical_lv1,NO_RESET,20
172,6,Cương Mãnh Trọng Kích (Cấp 2),Tấn công một mục tiêu,"Kỹ năng tấn công đơn mục tiêu của võ hồn, gây sát thương ngoại công lên mục tiêu",WuhunSkill1_5,751,-1,-1,,"0,SubCast_CuongManhTrongKich","0,Fly_CuongManhTrongKich","0,EXP_CuongManhTrongKich",,,,,Active,RangedSingleTarget,-6,-1,false,90,true,true,20,0,600,Enemy,0,400,1,-1,-1,true,soul_third_skill_physical_lv2,NO_RESET,20
173,6,Cương Mãnh Trọng Kích (Cấp 3),Tấn công một mục tiêu,"Kỹ năng tấn công đơn mục tiêu của võ hồn, gây sát thương ngoại công lên mục tiêu",WuhunSkill1_5,751,-1,-1,,"0,SubCast_CuongManhTrongKich","0,Fly_CuongManhTrongKich","0,EXP_CuongManhTrongKich",,,,,Active,RangedSingleTarget,-6,-1,false,90,true,true,20,0,600,Enemy,0,400,1,-1,-1,true,soul_third_skill_physical_lv3,NO_RESET,20
174,6,Cương Mãnh Trọng Kích (Cấp 4),Tấn công một mục tiêu,"Kỹ năng tấn công đơn mục tiêu của võ hồn, gây sát thương ngoại công lên mục tiêu",WuhunSkill1_5,751,-1,-1,,"0,SubCast_CuongManhTrongKich","0,Fly_CuongManhTrongKich","0,EXP_CuongManhTrongKich",,,,,Active,RangedSingleTarget,-6,-1,false,90,true,true,20,0,600,Enemy,0,400,1,-1,-1,true,soul_third_skill_physical_lv4,NO_RESET,20
175,6,Cương Mãnh Trọng Kích (Cấp 5),Tấn công một mục tiêu,"Kỹ năng tấn công đơn mục tiêu của võ hồn, gây sát thương ngoại công lên mục tiêu",WuhunSkill1_5,751,-1,-1,,"0,SubCast_CuongManhTrongKich","0,Fly_CuongManhTrongKich","0,EXP_CuongManhTrongKich",,,,,Active,RangedSingleTarget,-6,-1,false,90,true,true,20,0,600,Enemy,0,400,1,-1,-1,true,soul_third_skill_physical_lv5,NO_RESET,20
176,6,Nhu Xà Đột Tập (Cấp 1),Tấn công một mục tiêu,"Kỹ năng tấn công đơn mục tiêu của võ hồn, gây sát thương nội công lên mục tiêu",WuhunSkill1_6,751,-1,-1,,"0,SubCast_CuongManhTrongKich","0,Fly_CuongManhTrongKich","0,EXP_CuongManhTrongKich",,,,,Active,RangedSingleTarget,-6,-1,false,90,true,true,20,0,600,Enemy,0,400,1,-1,-1,true,soul_third_skill_magic_lv1,NO_RESET,20
177,6,Nhu Xà Đột Tập (Cấp 2),Tấn công một mục tiêu,"Kỹ năng tấn công đơn mục tiêu của võ hồn, gây sát thương nội công lên mục tiêu",WuhunSkill1_6,751,-1,-1,,"0,SubCast_CuongManhTrongKich","0,Fly_CuongManhTrongKich","0,EXP_CuongManhTrongKich",,,,,Active,RangedSingleTarget,-6,-1,false,90,true,true,20,0,600,Enemy,0,400,1,-1,-1,true,soul_third_skill_magic_lv2,NO_RESET,20
178,6,Nhu Xà Đột Tập (Cấp 3),Tấn công một mục tiêu,"Kỹ năng tấn công đơn mục tiêu của võ hồn, gây sát thương nội công lên mục tiêu",WuhunSkill1_6,751,-1,-1,,"0,SubCast_CuongManhTrongKich","0,Fly_CuongManhTrongKich","0,EXP_CuongManhTrongKich",,,,,Active,RangedSingleTarget,-6,-1,false,90,true,true,20,0,600,Enemy,0,400,1,-1,-1,true,soul_third_skill_magic_lv3,NO_RESET,20
179,6,Nhu Xà Đột Tập (Cấp 4),Tấn công một mục tiêu,"Kỹ năng tấn công đơn mục tiêu của võ hồn, gây sát thương nội công lên mục tiêu",WuhunSkill1_6,751,-1,-1,,"0,SubCast_CuongManhTrongKich","0,Fly_CuongManhTrongKich","0,EXP_CuongManhTrongKich",,,,,Active,RangedSingleTarget,-6,-1,false,90,true,true,20,0,600,Enemy,0,400,1,-1,-1,true,soul_third_skill_magic_lv4,NO_RESET,20
180,6,Nhu Xà Đột Tập (Cấp 5),Tấn công một mục tiêu,"Kỹ năng tấn công đơn mục tiêu của võ hồn, gây sát thương nội công lên mục tiêu",WuhunSkill1_6,751,-1,-1,,"0,SubCast_CuongManhTrongKich","0,Fly_CuongManhTrongKich","0,EXP_CuongManhTrongKich",,,,,Active,RangedSingleTarget,-6,-1,false,90,true,true,20,0,600,Enemy,0,400,1,-1,-1,true,soul_third_skill_magic_lv5,NO_RESET,20
181,6,Hàn Băng Xuyên Thích (Cấp 1),Tấn công một mục tiêu,"Kỹ năng tấn công đơn mục tiêu của võ hồn, gây sát thương băng công lên mục tiêu",WuhunSkill1_7,750,-1,-1,,"0,SubCast_HanBangXuyenThich","0,Fly_HanBangXuyenThich","0,EXP_HanBangXuyenThich",,,,,Active,RangedSingleTarget,-6,-1,false,90,true,true,20,0,600,Enemy,0,400,1,-1,-1,true,soul_third_skill_ice_lv1,NO_RESET,20
182,6,Hàn Băng Xuyên Thích (Cấp 2),Tấn công một mục tiêu,"Kỹ năng tấn công đơn mục tiêu của võ hồn, gây sát thương băng công lên mục tiêu",WuhunSkill1_7,750,-1,-1,,"0,SubCast_HanBangXuyenThich","0,Fly_HanBangXuyenThich","0,EXP_HanBangXuyenThich",,,,,Active,RangedSingleTarget,-6,-1,false,90,true,true,20,0,600,Enemy,0,400,1,-1,-1,true,soul_third_skill_ice_lv2,NO_RESET,20
183,6,Hàn Băng Xuyên Thích (Cấp 3),Tấn công một mục tiêu,"Kỹ năng tấn công đơn mục tiêu của võ hồn, gây sát thương băng công lên mục tiêu",WuhunSkill1_7,750,-1,-1,,"0,SubCast_HanBangXuyenThich","0,Fly_HanBangXuyenThich","0,EXP_HanBangXuyenThich",,,,,Active,RangedSingleTarget,-6,-1,false,90,true,true,20,0,600,Enemy,0,400,1,-1,-1,true,soul_third_skill_ice_lv3,NO_RESET,20
184,6,Hàn Băng Xuyên Thích (Cấp 4),Tấn công một mục tiêu,"Kỹ năng tấn công đơn mục tiêu của võ hồn, gây sát thương băng công lên mục tiêu",WuhunSkill1_7,750,-1,-1,,"0,SubCast_HanBangXuyenThich","0,Fly_HanBangXuyenThich","0,EXP_HanBangXuyenThich",,,,,Active,RangedSingleTarget,-6,-1,false,90,true,true,20,0,600,Enemy,0,400,1,-1,-1,true,soul_third_skill_ice_lv4,NO_RESET,20
185,6,Hàn Băng Xuyên Thích (Cấp 5),Tấn công một mục tiêu,"Kỹ năng tấn công đơn mục tiêu của võ hồn, gây sát thương băng công lên mục tiêu",WuhunSkill1_7,750,-1,-1,,"0,SubCast_HanBangXuyenThich","0,Fly_HanBangXuyenThich","0,EXP_HanBangXuyenThich",,,,,Active,RangedSingleTarget,-6,-1,false,90,true,true,20,0,600,Enemy,0,400,1,-1,-1,true,soul_third_skill_ice_lv5,NO_RESET,20
186,6,Liệt Diệm Chước Thân (Cấp 1),Tấn công một mục tiêu,"Kỹ năng tấn công đơn mục tiêu của võ hồn, gây sát thương hỏa công lên mục tiêu",WuhunSkill1_8,747,-1,-1,,"0,SubCast_LietDiemChuocThan","0,Fly_LietDiemChuocThan","0,EXP_LietDiemChuocThan",,,,,Active,RangedSingleTarget,-6,-1,false,90,true,true,20,0,600,Enemy,0,400,1,-1,-1,true,soul_third_skill_fire_lv1,NO_RESET,20
187,6,Liệt Diệm Chước Thân (Cấp 2),Tấn công một mục tiêu,"Kỹ năng tấn công đơn mục tiêu của võ hồn, gây sát thương hỏa công lên mục tiêu",WuhunSkill1_8,747,-1,-1,,"0,SubCast_LietDiemChuocThan","0,Fly_LietDiemChuocThan","0,EXP_LietDiemChuocThan",,,,,Active,RangedSingleTarget,-6,-1,false,90,true,true,20,0,600,Enemy,0,400,1,-1,-1,true,soul_third_skill_fire_lv2,NO_RESET,20
188,6,Liệt Diệm Chước Thân (Cấp 3),Tấn công một mục tiêu,"Kỹ năng tấn công đơn mục tiêu của võ hồn, gây sát thương hỏa công lên mục tiêu",WuhunSkill1_8,747,-1,-1,,"0,SubCast_LietDiemChuocThan","0,Fly_LietDiemChuocThan","0,EXP_LietDiemChuocThan",,,,,Active,RangedSingleTarget,-6,-1,false,90,true,true,20,0,600,Enemy,0,400,1,-1,-1,true,soul_third_skill_fire_lv3,NO_RESET,20
189,6,Liệt Diệm Chước Thân (Cấp 4),Tấn công một mục tiêu,"Kỹ năng tấn công đơn mục tiêu của võ hồn, gây sát thương hỏa công lên mục tiêu",WuhunSkill1_8,747,-1,-1,,"0,SubCast_LietDiemChuocThan","0,Fly_LietDiemChuocThan","0,EXP_LietDiemChuocThan",,,,,Active,RangedSingleTarget,-6,-1,false,90,true,true,20,0,600,Enemy,0,400,1,-1,-1,true,soul_third_skill_fire_lv4,NO_RESET,20
190,6,Liệt Diệm Chước Thân (Cấp 5),Tấn công một mục tiêu,"Kỹ năng tấn công đơn mục tiêu của võ hồn, gây sát thương hỏa công lên mục tiêu",WuhunSkill1_8,747,-1,-1,,"0,SubCast_LietDiemChuocThan","0,Fly_LietDiemChuocThan","0,EXP_LietDiemChuocThan",,,,,Active,RangedSingleTarget,-6,-1,false,90,true,true,20,0,600,Enemy,0,400,1,-1,-1,true,soul_third_skill_fire_lv5,NO_RESET,20
191,6,Thiên Lôi Oanh Đỉnh (Cấp 1),Tấn công một mục tiêu,"Kỹ năng tấn công đơn mục tiêu của võ hồn, gây sát thương huyền công lên mục tiêu",WuhunSkill1_9,748,-1,-1,,"0,SubCast_ThienLoiOanDinh","0,Fly_ThienLoiOanDinh","0,EXP_ThienLoiOanDinh",,,,,Active,RangedSingleTarget,-6,-1,false,90,true,true,20,0,600,Enemy,0,400,1,-1,-1,true,soul_third_skill_light_lv1,NO_RESET,20
192,6,Thiên Lôi Oanh Đỉnh (Cấp 2),Tấn công một mục tiêu,"Kỹ năng tấn công đơn mục tiêu của võ hồn, gây sát thương huyền công lên mục tiêu",WuhunSkill1_9,748,-1,-1,,"0,SubCast_ThienLoiOanDinh","0,Fly_ThienLoiOanDinh","0,EXP_ThienLoiOanDinh",,,,,Active,RangedSingleTarget,-6,-1,false,90,true,true,20,0,600,Enemy,0,400,1,-1,-1,true,soul_third_skill_light_lv2,NO_RESET,20
